name,formattedAddress,location,displayName,websiteUri
places/ChIJv-HStKn_wokRBifseQCjQ2U,"Richfield Shopping Center, 1358 Clifton Ave, Clifton, NJ 07012, USA","{'latitude': 40.8536966, 'longitude': -74.17314999999999}","{'text': 'Chandelle Cards & Gifts', 'languageCode': 'en'}",https://stores.hallmark.com/nj/clifton/chandelle-cards-gifts-clifton-nj-051239.html
places/ChIJ_6h1HNn_wokR3p4W3-hn8bQ,"845 Bloomfield Ave, Clifton, NJ 07012, USA","{'latitude': 40.8467208, 'longitude': -74.1546074}","{'text': 'Kosherline Gourmet Gifts', 'languageCode': 'en'}",http://kosherline.com/
places/ChIJfyeYlAKrw4kRDRJ1ue8mvGA,"495 Prospect Ave, West Orange, NJ 07052, USA","{'latitude': 40.7934948, 'longitude': -74.2563442}","{'text': 'Total Wine & More', 'languageCode': 'en'}",https://www.totalwine.com/store-info/new-jersey-west-orange/302?cid=referral:website_link::momentfeed:302_west_orange_store_details_page:
places/ChIJJ7AG8IlVwokRv9QVFtcE-Tg,"350 Allwood Rd, Clifton, NJ 07012, USA","{'latitude': 40.840334399999996, 'longitude': -74.1528921}","{'text': ""Capalbo's Gift Baskets - Premium Selection of Fresh Fruit, Gourmet & Wine Gift Baskets"", 'languageCode': 'en'}",https://www.capalbosonline.com/
places/ChIJaSF6mgirw4kRrwT0Q0QIbzw,"495 Prospect Ave, West Orange, NJ 07052, USA","{'latitude': 40.7933747, 'longitude': -74.2550686}","{'text': 'Five Below', 'languageCode': 'en'}",https://locations.fivebelow.com/nj/west-orange/495-prospect-ave?utm_source=gmb&utm_medium=yext&y_source=1_NjM2NTM0NDMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
places/ChIJI1MvMLOqw4kR3kLF_hKBxnE,"507 Bloomfield Ave, Montclair, NJ 07042, USA","{'latitude': 40.8148919, 'longitude': -74.2184654}","{'text': 'Just Kidding Around', 'languageCode': 'en'}",http://www.jkatoys.com/
places/ChIJB7lDliJXMa4RG6XYar0Scm0,"41 Vreeland Ave, Totowa, NJ 07512, USA","{'latitude': 40.901626, 'longitude': -74.2383256}","{'text': 'MeaningFull Gift Lab', 'languageCode': 'en'}",http://www.shopmeaningfull.com/
places/ChIJxfPrYLuow4kRvGEk93WyeKg,"187 Columbia Turnpike, Florham Park, NJ 07932, USA","{'latitude': 40.7877205, 'longitude': -74.39264539999999}","{'text': ""Lucy's Gift"", 'languageCode': 'en'}",http://www.lucysgift.org/
places/ChIJL1qkAdmqw4kR0BAnwIRP9xw,"41 Harrison Ave, West Orange, NJ 07052, USA","{'latitude': 40.794733799999996, 'longitude': -74.2295188}","{'text': 'A & K Floral Design', 'languageCode': 'en'}",https://akfloraldesign.com/
places/ChIJD5cn07j_wokR49aWTQsTuYc,"845 Bloomfield Ave Suite 2, Clifton, NJ 07012, USA","{'latitude': 40.8467208, 'longitude': -74.1546074}","{'text': 'Gourmet Kosher Gift Baskets', 'languageCode': 'en'}",https://gourmetkoshergiftbaskets.com/
places/ChIJZ7llYCKrw4kR-1039rS97Jg,"41 Church St, Montclair, NJ 07042, USA","{'latitude': 40.8141732, 'longitude': -74.21926309999999}","{'text': 'Acorn General Store', 'languageCode': 'en'}",https://www.acorngeneralstore.com/
places/ChIJDdPC3vn_wokRv61FmxqLjcA,"54 Fairfield St, Montclair, NJ 07042, USA","{'latitude': 40.829501, 'longitude': -74.20631759999999}","{'text': 'Watchung Booksellers', 'languageCode': 'en'}",http://www.watchungbooksellers.com/
places/ChIJ83Jh5FFVwokRbi4GTmuRc6g,"102 Walnut St, Montclair, NJ 07042, USA","{'latitude': 40.8172293, 'longitude': -74.21108559999999}","{'text': 'Curated Home & Living', 'languageCode': 'en'}",https://www.curatedhl.com/
places/ChIJ26779L74wokRPceoMw4iKKA,"64 Park Ave, Rutherford, NJ 07070, USA","{'latitude': 40.827799899999995, 'longitude': -74.10360159999999}","{'text': ""Goffin's Hallmark Shop"", 'languageCode': 'en'}",https://stores.hallmark.com/nj/rutherford/goffins-hallmark-shop-rutherford-nj-014150.html
places/ChIJq0-G6zpi9WsRjQGYp3IFuRw,"Passaic Ave, Nutley, NJ 07110, USA","{'latitude': 40.8161889, 'longitude': -74.15413250000002}","{'text': 'JossLove gifts', 'languageCode': 'en'}",https://www.instagram.com/josslove.gifts/
places/ChIJGUNQcLtVwokRaUKxHynJ6Ng,"132 Overlook Ave, Belleville, NJ 07109, USA","{'latitude': 40.800514899999996, 'longitude': -74.1534233}","{'text': 'TuttiLove Products', 'languageCode': 'en'}",http://tuttilovecare.ecwid.com/
places/ChIJV0LvEWD_wokRD0WI1pLW6VQ,"184 Cambridge Ct, Clifton, NJ 07014, USA","{'latitude': 40.8339284, 'longitude': -74.1333119}","{'text': 'Yutaka Creations', 'languageCode': 'en'}",
places/ChIJn0Iv6YlVwokRvFLWDjkE3eE,"156 Franklin Ave, Nutley, NJ 07110, USA","{'latitude': 40.813339000000006, 'longitude': -74.163552}","{'text': 'Flavia Soaps & More', 'languageCode': 'en'}",http://www.flaviasoapsandmore.com/
places/ChIJkftPokX_wokR99odDraSYSs,"364 NJ-3, Clifton, NJ 07014, USA","{'latitude': 40.829909199999996, 'longitude': -74.13691159999999}","{'text': 'Five Below', 'languageCode': 'en'}",https://locations.fivebelow.com/nj/clifton/364-nj-3-west?utm_source=gmb&utm_medium=yext&y_source=1_MTM1MzkwMDUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
places/ChIJIyrVBXD_wokR90DEGa11wVw,"Laura Ave, Nutley, NJ 07110, USA","{'latitude': 40.8297514, 'longitude': -74.1597795}","{'text': 'Paris Pro Studio', 'languageCode': 'en'}",
places/ChIJ92qWPFv_wokRkPcvW0Gihfk,"110 Kingsland Rd, Clifton, NJ 07014, USA","{'latitude': 40.8260855, 'longitude': -74.1385241}","{'text': ""LEMARC'S HALLMARK SHOP"", 'languageCode': 'en'}",https://stores.hallmark.com/nj/clifton/
places/ChIJo6PtBnKwVywRaa6m5xyftWw,"106 Park Ave, Rutherford, NJ 07070, USA","{'latitude': 40.8270766, 'longitude': -74.1052421}","{'text': 'POLLOX', 'languageCode': 'en'}",https://pollox.co/
places/ChIJ5TLfAOv4wokRFOSN4AZgHuc,"127 Park Ave, East Rutherford, NJ 07073, USA","{'latitude': 40.8327311, 'longitude': -74.097347}","{'text': 'J&S Italian Imports, Inc.', 'languageCode': 'en'}",http://www.jsitalianimports.com/
places/ChIJex1gNNVXwokRaY4mX4biyc4,"2 Meadowlands Plaza, East Rutherford, NJ 07073, USA","{'latitude': 40.8051643, 'longitude': -74.07851149999999}","{'text': 'Travel Traders', 'languageCode': 'en'}",https://www.traveltradersllc.com/
places/ChIJq0AsLDv5wokRvVlGJX-_j_0,"1 American Dream Wy SPC B131, East Rutherford, NJ 07073, USA","{'latitude': 40.8086835, 'longitude': -74.0698235}","{'text': 'BoxLunch', 'languageCode': 'en'}",https://www.boxlunch.com/stores-details?StoreId=4652
places/ChIJ7ZUkrLv4wokRr30e9JX9x_g,"151 Park Ave, Rutherford, NJ 07070, USA","{'latitude': 40.825361699999995, 'longitude': -74.1090186}","{'text': 'Park Floral', 'languageCode': 'en'}",https://parkfloraldesigns.com/
places/ChIJT0JKZST3wokR8UuQJz8zMjc,"NJ Tpke, Ridgefield, NJ 07657, USA","{'latitude': 40.8230138, 'longitude': -74.0298832}","{'text': 'Travel Mart', 'languageCode': 'en'}",
places/ChIJOdCEpyRZwokRN0u46UryKrE,"6307 Bergenline Ave, West New York, NJ 07093, USA","{'latitude': 40.792176, 'longitude': -74.0141525}","{'text': 'Festive Finds', 'languageCode': 'en'}",https://festive-finds.us/
places/ChIJFyFyeQD5wokRiCg9ig14CdE,"1 American Dream Wy B, Level 1, East Rutherford, NJ 07072, USA","{'latitude': 40.8094502, 'longitude': -74.06692679999999}","{'text': 'Miniso', 'languageCode': 'en'}",https://www.retaildive.com/news/miniso-opens-at-american-dream-mall/715490/
places/ChIJQ6Dtd8FXwokRByPS2NCj2IE,"100 Laurel Ct, Secaucus, NJ 07094, USA","{'latitude': 40.8012138, 'longitude': -74.05487289999999}","{'text': 'Faber Coe & Gregg', 'languageCode': 'en'}",
places/ChIJkzbl7LH5wokRuLBAIcFo9fg,"1 American Dream Wy, East Rutherford, NJ 07073, USA","{'latitude': 40.808191699999995, 'longitude': -74.0691466}","{'text': 'Awws', 'languageCode': 'en'}",https://www.americandream.com/venue/awwspaws
places/ChIJ1R7iOyr5wokRWes-yPLu9RA,"1 American Dream Wy, East Rutherford, NJ 07072, USA","{'latitude': 40.8094502, 'longitude': -74.06692679999999}","{'text': 'Bandai Official Gashapon and Nanoblocks Store', 'languageCode': 'en'}",
places/ChIJiYTkaCP5wokRYzwiHNImyTg,"1 American Dream Wy, East Rutherford, NJ 07073, USA","{'latitude': 40.8082846, 'longitude': -74.06994279999999}","{'text': 'WOOW', 'languageCode': 'en'}",
places/ChIJOw5VuedZwokR5sXVhdP2yTA,"25w W 45th St, New York, NY 10036, USA","{'latitude': 40.7561446, 'longitude': -73.98064819999999}","{'text': 'City Souvenir Gift & Confectionery Shop', 'languageCode': 'en'}",
places/ChIJzfhzJfr3wokRpho4IGiR8Nw,"321 Broad Ave, Ridgefield, NJ 07657, USA","{'latitude': 40.824322300000006, 'longitude': -74.0100623}","{'text': 'Morning glory 모닝글로리', 'languageCode': 'en'}",
places/ChIJmao_1bb3wokRfPONyLwKjgE,"Reservoir Plaza, 425 Anderson Ave, Fairview, NJ 07022, USA","{'latitude': 40.8209576, 'longitude': -73.9920935}","{'text': ""Rose's Hallmark Shop"", 'languageCode': 'en'}",https://stores.hallmark.com/nj/fairview/roses-hallmark-shop-fairview-nj-061208.html
places/ChIJCQKprg5YwokRItKQOVbYfbM,"6610 Bergenline Ave, West New York, NJ 07093, USA","{'latitude': 40.7937969, 'longitude': -74.0123989}","{'text': 'Edible Arrangements', 'languageCode': 'en'}",https://www.ediblearrangements.com/stores/6610-bergenline-ave-west-new-york-nj-07093
places/ChIJW0caVvxZwokRDEC1IgkgxoE,"551 Columbus Ave, New York, NY 10024, USA","{'latitude': 40.7869062, 'longitude': -73.9716068}","{'text': 'The Sunshinery', 'languageCode': 'en'}",http://thesunshinery.com/
places/ChIJU7UaPdr3wokRbHlUiGDS8XU,"3959 Broadway, New York, NY 10032, USA","{'latitude': 40.8397588, 'longitude': -73.9414512}","{'text': ""Lori's Gifts"", 'languageCode': 'en'}",
places/ChIJd-8LATz2wokRzt_GQ6_IEhI,"2913 Broadway, New York, NY 10025, USA","{'latitude': 40.806681999999995, 'longitude': -73.965205}","{'text': 'Mondel Chocolates', 'languageCode': 'en'}",http://www.mondelchocolates.com/
places/ChIJ13t3lsb3wokRZedDx4zcCnY,"17 Industrial Ave, Fairview, NJ 07022, USA","{'latitude': 40.818138999999995, 'longitude': -74.0024079}","{'text': 'MODERN LOLA', 'languageCode': 'en'}",https://modernlola.com/
places/ChIJB1MqQpxYwokRHdFGHi3cmOM,"81 Newtown Lane, #312, East Hampton, NY 11937, USA","{'latitude': 40.7886895, 'longitude': -73.96716219999999}","{'text': 'A Gifted Solution Inc.', 'languageCode': 'en'}",http://www.giftedsolution.com/
places/ChIJ8Rx1qAj1wokRNddLptJJXzA,"229 E 165th St, Bronx, NY 10456, USA","{'latitude': 40.829909, 'longitude': -73.9176107}","{'text': 'All inclusive gift shop', 'languageCode': 'en'}",
places/ChIJkWniBo9YwokRgcElc7z7dEI,"200 Central Park W, New York, NY 10024, USA","{'latitude': 40.7814471, 'longitude': -73.9743763}","{'text': 'Gilder Gift Shop', 'languageCode': 'en'}",https://shop.amnh.org/collection/gilder-center
places/ChIJDRCszk_3wokRAl6wyFpZx5k,"3407 Broadway, New York, NY 10031, USA","{'latitude': 40.8223208, 'longitude': -73.9537975}","{'text': 'Cute Gifts Paraphernalia', 'languageCode': 'en'}",https://www.instagram.com/cute_gifts_cigar/
places/ChIJ4U4r60VZwokRpXX16Pnukjk,"465 Amsterdam Ave, New York, NY 10024, USA","{'latitude': 40.7852252, 'longitude': -73.9765937}","{'text': 'Happy Kangaroo', 'languageCode': 'en'}",https://www.thehappykangaroo.com/
places/ChIJ00FQll9ZwokRI2V1aa9XtdQ,"10 Columbus Cir Space 307, New York, NY 10019, USA","{'latitude': 40.7685526, 'longitude': -73.9831866}","{'text': 'Paper Source', 'languageCode': 'en'}",https://www.papersource.com/
places/ChIJ_Zfmzf5YwokRRgzZ126VqRA,"30 Rockefeller Plaza, Concourse Level, Suite 50, New York, NY 10112, USA","{'latitude': 40.7594031, 'longitude': -73.98024889999999}","{'text': 'Paper Source', 'languageCode': 'en'}",https://www.papersource.com/locations/store/ny_nyc_rockefeller_center/
places/ChIJvQ3gfwz2wokRurUTCPEGO8E,"4 E 125th St, New York, NY 10035, USA","{'latitude': 40.8060906, 'longitude': -73.9419357}","{'text': 'Edible Arrangements', 'languageCode': 'en'}",https://www.ediblearrangements.com/stores/4-east-125th-street-new-york-city-ny-10035
places/ChIJv1DF7tr1wokRmMw8hjHYZaE,"2866 Third Ave, Bronx, NY 10455, USA","{'latitude': 40.8162504, 'longitude': -73.91692479999999}","{'text': 'Rumi life', 'languageCode': 'zh'}",https://www.rumilifeshop.com/
places/ChIJPUImYjf1wokReeVN68ayv9A,"399 E 149th St, Bronx, NY 10455, USA","{'latitude': 40.8163507, 'longitude': -73.9178417}","{'text': 'The hub gift shop', 'languageCode': 'en'}",
places/ChIJmWTcJ7f1wokRUzYk4kSYivA,"Bronx, NY 10455, USA","{'latitude': 40.8157718, 'longitude': -73.9073913}","{'text': 'Gift Shop More Phone Accessories', 'languageCode': 'en'}",
places/ChIJlzNAFC30wokRlqIofgMya3Y,"860 River Ave, Bronx, NY 10451, USA","{'latitude': 40.8274805, 'longitude': -73.9259562}","{'text': 'Stadium Souvenirs', 'languageCode': 'en'}",
places/ChIJGeF4F3P2wokRv0M54IZ2rp8,"371 Malcolm X Blvd, New York, NY 10027, USA","{'latitude': 40.8102273, 'longitude': -73.94409379999999}","{'text': 'Balde Gift Shop', 'languageCode': 'en'}",
places/ChIJfSk1fMj1wokR79nv8dr0hsM,"454 E 149th St, Bronx, NY 10455, USA","{'latitude': 40.8148999, 'longitude': -73.9152948}","{'text': 'Ado 149 Gift Variety Shop', 'languageCode': 'en'}",
places/ChIJ8WNMDD_2wokR2KsPJCnODBY,"The Diana Center, 3009 Broadway, New York, NY 10027, USA","{'latitude': 40.8098535, 'longitude': -73.9629729}","{'text': 'The Barnard Store', 'languageCode': 'en'}",http://thebarnardstore.com/
places/ChIJ9S13F2_0wokRHWM0r0_cFQo,"Bronx, NY 10457, USA","{'latitude': 40.848756099999996, 'longitude': -73.9028495}","{'text': ""Daisy's Gift Shop"", 'languageCode': 'en'}",
places/ChIJa-6PiofzwokRaOT3P33w-8M,"118 E 188th St, Bronx, NY 10468, USA","{'latitude': 40.861730699999995, 'longitude': -73.8988488}","{'text': 'Partner Gift Shop', 'languageCode': 'en'}",
places/ChIJY6Kiqtb0wokRjkcjgbxDfvY,"Bronx, NY 10473, USA","{'latitude': 40.819656599999995, 'longitude': -73.8478032}","{'text': 'R.K.M. Cards & Gifts', 'languageCode': 'en'}",
places/ChIJI7JUBwD1wokRRDPLOHXGfHM,"560 Commonwealth Ave, Bronx, NY 10473, USA","{'latitude': 40.8166619, 'longitude': -73.8645222}","{'text': 'Coco Lemonade', 'languageCode': 'en'}",
places/ChIJq6qqqlaLwokRyK1ybFGTLTw,"PO Box 512, Bronx, NY 10462, USA","{'latitude': 40.8368057, 'longitude': -73.85205479999999}","{'text': 'Tugboat Bay', 'languageCode': 'en'}",http://tugboatbay.com/
places/ChIJlenrtNr1wokRU3k50doDfB0,"1146 Castle Hill Ave, Bronx, NY 10462, USA","{'latitude': 40.83094, 'longitude': -73.85048239999999}","{'text': 'Miguel flower shop', 'languageCode': 'es'}",
places/ChIJH0nocgD1wokR71jNO8zc69I,"1745 Lafayette Ave, Bronx, NY 10473, USA","{'latitude': 40.8210955, 'longitude': -73.86641449999999}","{'text': 'Seham discount store', 'languageCode': 'en'}",
places/ChIJZ6BRPa31wokRgo5BJOYQjUI,"880 E 163rd St, Bronx, NY 10459, USA","{'latitude': 40.820820499999996, 'longitude': -73.8987088}","{'text': 'Edible Arrangements', 'languageCode': 'en'}",https://www.ediblearrangements.com/stores/880-east-163rd-street-bronx-ny-10459
places/ChIJF-g1GIH0wokRgaXX8iBlG9M,"2457 Belmont Ave # B, Bronx, NY 10458, USA","{'latitude': 40.8561031, 'longitude': -73.8853927}","{'text': 'Every Season Gift Shop', 'languageCode': 'en'}",
places/ChIJgzCTcRD1wokRlIJNR4dmltI,"961 E 174th St, Bronx, NY 10460, USA","{'latitude': 40.8366146, 'longitude': -73.88366719999999}","{'text': 'Haigh Gift Basket Store Co.', 'languageCode': 'en'}",
places/ChIJDb5GdYX0wokRmd3O4Tzw7Fo,"Crotona Pkwy, Bronx, NY 10460, USA","{'latitude': 40.8502015, 'longitude': -73.88008409999999}","{'text': 'Bronx Zoo Store', 'languageCode': 'en'}",https://bronxzoo.com/
places/ChIJm65Zh7P0wokRavKqsVxDmT0,"Bronx, NY 10461, USA","{'latitude': 40.8391325, 'longitude': -73.8452683}","{'text': 'Dhaka Gift Shop & Variety', 'languageCode': 'en'}",
places/ChIJ5xuhWzv1wokRcAIA8WOG8R0,"818 Jennings St, Bronx, NY 10459, USA","{'latitude': 40.8320362, 'longitude': -73.89506949999999}","{'text': 'Royal Prestige', 'languageCode': 'es'}",https://www.royalprestige.com/en-us
places/ChIJ6Xo7RWH1wokRTTQabs4VUxY,"non address, Bronx, NY 10472, USA","{'latitude': 40.8300708, 'longitude': -73.86846659999999}","{'text': 'Arakhne', 'languageCode': 'en'}",https://arakhnecreations.etsy.com/
places/ChIJa01r7WH0wokRvPZpBx3Uqlc,"726 E Tremont Ave, Bronx, NY 10457, USA","{'latitude': 40.844845299999996, 'longitude': -73.89030819999999}","{'text': 'A-Z Gift Shop', 'languageCode': 'en'}",
places/ChIJNSrLPoTzwokRQhYbe1h2T_0,"6 W Kingsbridge Rd, Bronx, NY 10468, USA","{'latitude': 40.8674253, 'longitude': -73.89788709999999}","{'text': ""King's Gift Shop"", 'languageCode': 'en'}",
places/ChIJm-LaLx70wokRvuoa90OBsqM,"659 W 181st St, New York, NY 10033, USA","{'latitude': 40.8501766, 'longitude': -73.9353952}","{'text': 'Ralph Gift', 'languageCode': 'en'}",
places/ChIJm2N4bYr0wokR9Lrt_3ZzEvk,"788 E Tremont Ave third floor, Bronx, NY 10460, USA","{'latitude': 40.843840400000005, 'longitude': -73.888188}","{'text': 'Mee Wha Gift Shop', 'languageCode': 'en'}",
places/ChIJGQ37nB_1wokRpy4LGZWnWek,"845 White Plains Rd, Bronx, NY 10473, USA","{'latitude': 40.8228636, 'longitude': -73.8586533}","{'text': 'Five Below', 'languageCode': 'en'}","https://locations.fivebelow.com/?q=40.820509,-73.861772&qp=The%20Bronx,%20New%20York%2010473,%20United%20States&l=en"
places/ChIJ-ZrYzS2NwokR7k9cfnifMHQ,"100 Dreiser Loop, Bronx, NY 10475, USA","{'latitude': 40.877430499999996, 'longitude': -73.82770839999999}","{'text': 'NA Specialty Gifts', 'languageCode': 'en'}",https://na-specialty-gifts.ueniweb.com/?utm_campaign=gmb
places/ChIJl9ZckD6LwokR5KODW9xrkTg,"3724 E Tremont Ave, Bronx, NY 10465, USA","{'latitude': 40.8264876, 'longitude': -73.8222692}","{'text': 'Jerome Florist', 'languageCode': 'en'}",http://www.jeromeflorist.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website_link
places/ChIJ1w9-DPuLwokRtXm6ubDF8n4,"3140 Miles Ave, Bronx, NY 10465, USA","{'latitude': 40.8214572, 'longitude': -73.8087417}","{'text': 'Matthews products', 'languageCode': 'es'}",
places/ChIJ7VmkOcbzwokR-nTac-MWrfc,"2503 Holland Ave, Bronx, NY 10467, USA","{'latitude': 40.863386, 'longitude': -73.8655793}","{'text': 'Spirit of Love Shop', 'languageCode': 'en'}",
places/ChIJqxAhqefywokRBqbuKTlhu5s,"921 McLean Ave, Yonkers, NY 10704, USA","{'latitude': 40.9040894, 'longitude': -73.867983}","{'text': 'Shamrock Gift Shop', 'languageCode': 'en'}",http://shamrockirishgiftshop.wordpress.com/
places/ChIJBcJOz36KwokRzl7DjvXvJbA,"2900 Southern Blvd, Bronx, NY 10458, USA","{'latitude': 40.862612899999995, 'longitude': -73.87979}","{'text': 'NYBG Shop', 'languageCode': 'en'}",http://www.nybgshop.org/
places/ChIJiYyfkqf0wokRLtuDZ7UGI9Q,"2021 Williamsbridge Rd, Bronx, NY 10461, USA","{'latitude': 40.8546924, 'longitude': -73.8552694}","{'text': 'Edible Arrangements', 'languageCode': 'en'}",https://www.ediblearrangements.com/stores/2021-williamsbridge-rd-bronx-ny-10461
places/ChIJJXaCMbn1wokRLAa02z-vkhg,"701 Fort Washington Ave, New York, NY 10040, USA","{'latitude': 40.8582386, 'longitude': -73.93509139999999}","{'text': 'St. Cabrini Gift Shop', 'languageCode': 'en'}",http://www.cabrinishrinenyc.org/
places/ChIJt_RikhLzwokR45aaiCNNs6g,"252 E Gun Hill Rd, Bronx, NY 10467, USA","{'latitude': 40.879683899999996, 'longitude': -73.8759523}","{'text': 'Maiga Sport Gift Shop', 'languageCode': 'en'}",
places/ChIJe9xxco-NwokR5CbaEiEEZEw,"200 Baychester Ave #109, Bronx, NY 10475, USA","{'latitude': 40.8639009, 'longitude': -73.8274557}","{'text': 'BoxLunch', 'languageCode': 'en'}",https://www.boxlunch.com/stores-details?StoreId=4757
places/ChIJ3wkaUdWIwokR6u44JC23TOE,"309 Main St, Port Washington, NY 11050, USA","{'latitude': 40.8327224, 'longitude': -73.6996513}","{'text': 'White Plus One', 'languageCode': 'en'}",
places/ChIJyX8Pd2jzwokRECWxWd3XkGI,"2823 White Plains Rd, Bronx, NY 10467, USA","{'latitude': 40.86712550000001, 'longitude': -73.8675307}","{'text': 'King of Glory Inc', 'languageCode': 'en'}",https://www.kingofglorycbs.com/
places/ChIJb3caSs2IwokRoAjM_aEufmU,"75 Manorhaven Blvd, Port Washington, NY 11050, USA","{'latitude': 40.8419761, 'longitude': -73.7115522}","{'text': 'Port Washington Florist and Gifts', 'languageCode': 'en'}",http://portwashingtonflorist.com/
places/ChIJTftcePdYwokRj9eX-tDNljU,"881 7th Ave, New York, NY 10019, USA","{'latitude': 40.7649781, 'longitude': -73.9802294}","{'text': 'Shop at Carnegie Hall', 'languageCode': 'en'}",http://shop.carnegiehall.org/
places/ChIJSys_SNWIwokREJ6p-oG4Ee4,"302 Main St, Port Washington, NY 11050, USA","{'latitude': 40.832422199999996, 'longitude': -73.6993064}","{'text': ""Bubba Brown's Treasures"", 'languageCode': 'en'}",
places/ChIJRcTkkP-IwokR3gDJN8HM73g,"103 Plandome Rd, Manhasset, NY 11030, USA","{'latitude': 40.7941462, 'longitude': -73.69863029999999}","{'text': 'Olive Duntley Florist', 'languageCode': 'en'}",http://www.oliveduntleyflorist.net/
places/ChIJT55A3P2IwokRXnOlLpbXKhk,"25 Orchard St, Manhasset, NY 11030, USA","{'latitude': 40.798623899999996, 'longitude': -73.6989732}","{'text': 'Manhasset Florist & Beyond (Manhasset Florist)', 'languageCode': 'en'}",
places/ChIJ77rfgRWJwokRheVo13jK1V8,"2046 Northern Blvd, Manhasset, NY 11030, USA","{'latitude': 40.7959882, 'longitude': -73.6720619}","{'text': 'Venus et Fleur - Americana Manhasset London Jewelers', 'languageCode': 'en'}",http://www.venusetfleur.com/
places/ChIJqwVcjRePwokR0qLJKhV_gUw,"23 Soundview Market Pl, Port Washington, NY 11050, USA","{'latitude': 40.8417708, 'longitude': -73.70443999999999}","{'text': 'Five Below', 'languageCode': 'en'}",https://www.fivebelow.com/
places/ChIJA1Cb19SIwokRb7l10uf-SAw,"268 Main St #2704, Port Washington, NY 11050, USA","{'latitude': 40.8320596, 'longitude': -73.6976001}","{'text': 'House of Crystal', 'languageCode': 'en'}",
places/ChIJz-oMJYCJwokRVGalQQIKEIE,"6 Carlton Ave, Port Washington, NY 11050, USA","{'latitude': 40.831942, 'longitude': -73.6983893}","{'text': 'Phoenix Lifestyle Boutique', 'languageCode': 'en'}",
places/ChIJ0a9R1VF7wokRHk9xXV7feJw,"20 Main St, Roslyn, NY 11576, USA","{'latitude': 40.7990467, 'longitude': -73.6504458}","{'text': 'Imperial China', 'languageCode': 'en'}",http://imperialchinany.com/
places/ChIJP1ilFFuJwokRV8rLtFO31oc,"334A Main St, Port Washington, NY 11050, USA","{'latitude': 40.8321013, 'longitude': -73.7011285}","{'text': 'Lexie', 'languageCode': 'en'}",http://www.lexie.com/
places/ChIJbT3anIyIwokRk0hx4GAM7rI,"1950 Northern Blvd, Manhasset, NY 11030, USA","{'latitude': 40.7953524, 'longitude': -73.6748643}","{'text': 'Crate & Barrel', 'languageCode': 'en'}",https://www.crateandbarrel.com/stores/manhasset/str627?utm_source=gmb&utm_medium=organic_search
places/ChIJx37PbhSFwokRbNhT-Wm1RpU,"100 Village Sq, Glen Cove, NY 11542, USA","{'latitude': 40.86437180000001, 'longitude': -73.63235329999999}","{'text': 'THE SHOPPE by Trubee Hill', 'languageCode': 'en'}",http://www.trubeehill.com/
places/ChIJtfhs-SaIwokRs2S9LYBW3Ho,"390 Willis Ave, Roslyn Heights, NY 11577, USA","{'latitude': 40.7784735, 'longitude': -73.64985829999999}","{'text': 'Zion Lion', 'languageCode': 'en'}",https://zionlion.com/
places/ChIJXS9cWODywokRf3kl9cpREpQ,"Bronx, NY 10470, USA","{'latitude': 40.8988514, 'longitude': -73.8676071}","{'text': 'Woodlawn Gift Shop', 'languageCode': 'en'}",
places/ChIJX88dTWyGwokR363RYB7PNOk,"440 Wheatley Plaza, Greenvale, NY 11548, USA","{'latitude': 40.8103148, 'longitude': -73.6255716}","{'text': 'Paper Source', 'languageCode': 'en'}",https://www.papersource.com/locations/store/ny_greenvale/
places/ChIJB5bjMrABw4kRVxyQ-nxEcRA,"1327 Pompton Ave, Cedar Grove, NJ 07009, USA","{'latitude': 40.877328000000006, 'longitude': -74.24017359999999}","{'text': 'Ales Customs', 'languageCode': 'en'}",
places/ChIJ-UoIAQABw4kRxTpYCQdfJm0,"44 Main St, Little Falls, NJ 07424, USA","{'latitude': 40.8814746, 'longitude': -74.2257669}","{'text': 'Little Falls Collectible Dealers', 'languageCode': 'en'}",
places/ChIJ98CeASwBw4kR-EYo2nZ_fuo,"1400 Willowbrook Mall Space 1825, Wayne, NJ 07470, USA","{'latitude': 40.888706899999995, 'longitude': -74.2593816}","{'text': 'BoxLunch', 'languageCode': 'en'}",https://www.boxlunch.com/stores-details?StoreId=4650
places/ChIJj9Vovz38wokR7fxHaw3XobI,"70 Old Turnpike Rd, Wayne, NJ 07470, USA","{'latitude': 40.8923243, 'longitude': -74.2483007}","{'text': 'Boxed-Gifts', 'languageCode': 'en'}",
places/ChIJA2uIvEsBw4kRitjV3uo0dHs,"1400 Willowbrook Blvd, Wayne, NJ 07470, USA","{'latitude': 40.888706899999995, 'longitude': -74.2593816}","{'text': 'Showcase', 'languageCode': 'en'}",https://shopatshowcaseusa.com/?utm_source=google&utm_medium=gbp&utm_campaign=gbpwebsite
places/ChIJrRmkbsoDw4kR5FgDl8_14eo,"1470 NJ-23, Wayne, NJ 07470, USA","{'latitude': 40.934387, 'longitude': -74.2680232}","{'text': 'Frick & Frack', 'languageCode': 'en'}",http://www.frickandfrack.com/
